Symbol,Date,Expiry,Spot,Strike,call_delta,call_gamma,call_theta,call_vega,call_open_interest,call_volume,Call_IV,Call_Vanna,puts_delta,put_gamma,put_theta,put_vega,puts_open_interest,put_volume,Put_IV,Put_Vanna,CALL_DEX,PUT_DEX,DEX,CALL_GEX,PUT_GEX,GEX,GEX_SKEW,CALL_VEGA_EXPO,PUT_VEGA_EXPO,VOL_SHOCK,CALL_THETA_EXPO,PUT_THETA_EXPO,THETA_EXPO,Call_IVxOI,Put_IVxOI,IVxOI,Distance_to_Spot,Rel_Dist,OI_Imbalance,Avg_IV,DEX_z,GEX_z,GEX_SKEW_z,VOL_SHOCK_z,THETA_EXPO_z,IVxOI_z,Avg_IV_z,DEX_z_band,GEX_z_band,GEX_SKEW_z_band,VOL_SHOCK_z_band,DEX_CSP_Action,DEX_CC_Action,GEX_CSP_Action,GEX_CC_Action,GEX_SKEW_CSP_Action,GEX_SKEW_CC_Action,GEX_SKEW_Equity_Meaning,VOL_SHOCK_CSP_Action,VOL_SHOCK_CC_Action,CSP_Hard_Blocks,CC_Hard_Blocks,CSP_Combined_Signal,CC_Combined_Signal,DEX_Equity_Interp,DEX_Support_Resistance,GEX_Equity_Interp,GEX_Level_Behavior,VOL_SHOCK_Equity_Interp,VOL_SHOCK_Expectation,Equity_Combined_Signal,DEX_Rank,GEX_Rank,GEX_SKEW_Rank,VOL_SHOCK_Rank,THETA_EXPO_Rank,IVxOI_Rank,OI_Imbalance_Rank,DEX_total,CALL_DEX_total,PUT_DEX_total,DEX_$_total,CALL_GEX_total,PUT_GEX_total,NET_GEX_total,GEX_SKEW_total,VEGA_EXPO_total,CALL_VEGA_EXPO_total,PUT_VEGA_EXPO_total,THETA_EXPO_total,CALL_THETA_EXPO_total,PUT_THETA_EXPO_total,IVxOI_total,Total_Call_OI,Total_Put_OI,Total_OI
$SPX,2026-02-08,2026-02-09,,6885.0,0.841,0.005,-3.546,1.243,124.0,1127.0,0.096,,-0.254,0.004,-5.764,1.643,166.0,2225.0,0.144,,-10428.4,4216.4,-6212.0,-62.0,-66.4,-128.4,-4.4,-15413.2,-27273.8,-42687.0,43970.4,95682.4,139652.8,11.904,23.904,35.808,,,-42.0,0.12,-0.217,0.829,-0.074,0.787,-0.726,-0.846,0.656,−0.75 to +0.75,0.75 to +1.5,−0.75 to +0.75,0.75 to +1.5,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Preferred CSP zone,⚠️ CC less attractive,Neutral,Neutral,No side advantage,⚠️ CSP only if strong support,⚠️ CC only at resistance,CSP_OK,CC_OK,⚠️ CSP_CONDITIONAL (Base criteria not met),✅✅ CC_STRONG (Multiple upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mean reversion — levels act as magnets,🧲 Levels act as magnets,"Rising vol sensitivity — faster moves, whipsaws","Whipsaws, fast moves",⚪ Neutral Zone,26.0,35.0,39.0,35.0,35.0,38.0,36.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6890.0,0.811,0.005,-3.932,1.388,993.0,1492.0,0.097,,-0.274,0.005,-5.913,1.708,1075.0,3145.0,0.142,,-80532.3,29455.0,-51077.3,-496.5,-537.5,-1034.0,-41.0,-137828.4,-183610.0,-321438.4,390447.6,635647.5,1026095.1,96.321,152.65,248.971,,,-82.0,0.12,-1.572,-1.155,-0.223,-1.29,1.378,1.098,0.617,−2.0 to −1.5,−1.5 to −0.75,−0.75 to +0.75,−1.5 to −0.75,❌ Avoid CSP,⚠️ CC acceptable at resistance,⚠️ CSP with confirmation,✅ CC attractive,Neutral,Neutral,No side advantage,✅ Normal,✅ Normal,CSP_NO: DEX_z ≤ -1.5 (strong downside),CC_OK,❌ CSP_NO (Hard Block),⚠️ CC_CONDITIONAL (Base criteria not met),Downside pressure dominant — weak / temporary support,⚠️ Weak / temporary support,Trend-friendly — breakouts more likely,⚠️ Breakouts more likely,Mild compression — controlled moves,Breakouts often stall,🔴 Support Likely to Fail,3.0,5.0,29.0,4.0,4.0,6.0,32.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6895.0,0.787,0.006,-4.095,1.491,146.0,1676.0,0.095,,-0.295,0.005,-6.061,1.771,255.0,2092.0,0.141,,-11490.2,7522.5,-3967.7,-87.6,-127.5,-215.1,-39.9,-21768.6,-45160.5,-66929.1,59787.0,154555.5,214342.5,13.87,35.955,49.825,,,-109.0,0.118,-0.15,0.639,-0.218,0.606,-0.549,-0.718,0.498,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,🟡 Weak / Conditional Support,32.0,28.0,33.0,29.0,27.0,36.0,29.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6900.0,0.754,0.006,-4.42,1.618,1003.0,6674.0,0.096,,-0.318,0.005,-6.181,1.829,2092.0,5688.0,0.139,,-75626.2,66525.6,-9100.6,-601.8,-1046.0,-1647.8,-444.2,-162285.4,-382626.8,-544912.2,443326.0,1293065.2,1736391.2,96.288,290.788,387.076,,,-1089.0,0.118,-0.305,-2.499,-1.858,-2.954,3.064,2.357,0.458,−0.75 to +0.75,≤ −2.0,−2.0 to −1.5,≤ −2.0,✅ Ideal CSP zone,✅ Ideal CC zone,❌ Avoid CSP,⚠️ CC for protection only,⚠️ CSP only if DEX_z≥0 & GEX_z>0,✅ CC favored,Sell rips / fade strength,✅ CSP okay if DEX/GEX ok,✅ CC okay,CSP_NO: GEX_z ≤ -1.5 (instability); VOL_SHOCK_z ≤ -2.0 without DEX≥0 & GEX≥0,CC_CONDITIONAL: GEX_z ≤ -1.5 (prefer waiting),❌ CSP_NO (Hard Block),⚠️ CC_CONDITIONAL (Check blocks),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Extreme instability — levels break violently,❌ Levels break violently,"IV crush regime — slow drift, fake breaks","Slow moves, levels break cleanly",🔴 Support Likely to Fail,17.0,3.0,5.0,1.0,2.0,2.0,3.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6905.0,0.72,0.007,-4.665,1.727,221.0,1826.0,0.097,,-0.342,0.005,-6.303,1.884,228.0,2006.0,0.138,,-15912.0,7797.6,-8114.4,-154.7,-114.0,-268.7,40.7,-38166.7,-42955.2,-81121.9,103096.5,143708.4,246804.9,21.437,31.464,52.901,,,-7.0,0.118,-0.275,0.521,0.109,0.501,-0.472,-0.69,0.458,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,🟡 Weak / Conditional Support,21.0,25.0,31.0,22.0,24.0,35.0,39.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6910.0,0.688,0.007,-4.791,1.816,219.0,2845.0,0.095,,-0.367,0.005,-6.394,1.932,1230.0,3148.0,0.137,,-15067.2,45141.0,30073.8,-153.3,-615.0,-768.3,-461.7,-39770.4,-237636.0,-277406.4,104922.9,786462.0,891384.9,20.805,168.51,189.315,,,-1011.0,0.116,0.878,-0.573,-1.929,-0.962,1.058,0.554,0.339,0.75 to +1.5,−0.75 to +0.75,−2.0 to −1.5,−1.5 to −0.75,✅ Strong CSP,⚠️ CC only at resistance,✅ Normal CSP,✅ Normal CC,⚠️ CSP only if DEX_z≥0 & GEX_z>0,✅ CC favored,Sell rips / fade strength,✅ Normal,✅ Normal,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),⚠️ CC_CONDITIONAL (Base criteria not met),"Upside capped / absorption — strong support, resistance holds","✅ Strong support, resistance holds",Mixed — normal TA applies,Normal TA applies,Mild compression — controlled moves,Breakouts often stall,⚪ Neutral Zone,5.0,7.0,4.0,6.0,5.0,8.0,4.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6915.0,0.649,0.008,-5.035,1.903,281.0,2702.0,0.096,,-0.392,0.006,-6.38,1.972,419.0,3407.0,0.134,,-18236.9,16424.8,-1812.1,-224.8,-251.4,-476.2,-26.6,-53474.3,-82626.8,-136101.1,141483.5,267322.0,408805.5,26.976,56.146,83.122,,,-138.0,0.115,-0.085,0.067,-0.164,0.091,-0.087,-0.415,0.26,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,🟡 Weak / Conditional Support,37.0,15.0,35.0,16.0,16.0,24.0,26.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6920.0,0.612,0.008,-5.082,1.966,452.0,5584.0,0.095,,-0.42,0.006,-6.42,2.005,406.0,3366.0,0.133,,-27662.4,17052.0,-10610.4,-361.6,-243.6,-605.2,118.0,-88863.2,-81403.0,-170266.2,229706.4,260652.0,490358.4,42.94,53.998,96.938,,,46.0,0.114,-0.35,-0.216,0.422,-0.163,0.106,-0.289,0.18,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅✅ CC_STRONG (Multiple upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,14.0,12.0,20.0,12.0,12.0,16.0,35.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6925.0,0.573,0.008,-5.141,2.013,289.0,5078.0,0.094,,-0.448,0.006,-6.411,2.03,861.0,2708.0,0.132,,-16559.7,38572.8,22013.1,-231.2,-516.6,-747.8,-285.4,-58175.7,-174783.0,-232958.7,148574.9,551987.1,700562.0,27.166,113.652,140.818,,,-572.0,0.113,0.635,-0.528,-1.214,-0.63,0.605,0.111,0.101,−0.75 to +0.75,−0.75 to +0.75,−1.5 to −0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,⚠️ CSP selective,✅ CC slightly favored,Resistance > support,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,8.0,9.0,9.0,9.0,9.0,12.0,11.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6930.0,0.532,0.008,-5.19,2.041,360.0,4985.0,0.095,,-0.478,0.006,-6.382,2.043,235.0,1884.0,0.131,,-19152.0,11233.0,-7919.0,-288.0,-141.0,-429.0,147.0,-73476.0,-48010.5,-121486.5,186840.0,149977.0,336817.0,34.2,30.785,64.985,,,125.0,0.113,-0.269,0.17,0.54,0.2,-0.258,-0.58,0.101,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,🟡 Weak / Conditional Support,22.0,19.0,18.0,17.0,17.0,30.0,27.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6935.0,0.49,0.008,-5.136,2.046,174.0,4002.0,0.094,,-0.508,0.006,-6.354,2.046,1024.0,1560.0,0.13,,-8526.0,52019.2,43493.2,-139.2,-614.4,-753.6,-475.2,-35600.4,-209510.4,-245110.8,89366.4,650649.6,740016.0,16.356,133.12,149.476,,,-850.0,0.112,1.283,-0.541,-1.984,-0.721,0.699,0.19,0.022,0.75 to +1.5,−0.75 to +0.75,−2.0 to −1.5,−0.75 to +0.75,✅ Strong CSP,⚠️ CC only at resistance,✅ Normal CSP,✅ Normal CC,⚠️ CSP only if DEX_z≥0 & GEX_z>0,✅ CC favored,Sell rips / fade strength,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),⚠️ CC_CONDITIONAL (Base criteria not met),"Upside capped / absorption — strong support, resistance holds","✅ Strong support, resistance holds",Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,4.0,8.0,3.0,7.0,8.0,11.0,6.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6940.0,0.448,0.008,-5.002,2.03,405.0,4683.0,0.092,,-0.538,0.006,-6.214,2.036,406.0,1698.0,0.128,,-18144.0,21842.8,3698.8,-324.0,-243.6,-567.6,80.4,-82215.0,-82661.6,-164876.6,202581.0,252288.4,454869.4,37.26,51.968,89.228,,,-1.0,0.11,0.082,-0.133,0.27,-0.123,0.022,-0.359,-0.137,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,33.0,14.0,24.0,14.0,14.0,20.0,40.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6945.0,0.406,0.008,-4.824,1.99,195.0,2861.0,0.091,,-0.568,0.006,-6.149,2.015,306.0,2077.0,0.129,,-7917.0,17380.8,9463.8,-156.0,-183.6,-339.6,-27.6,-38805.0,-61659.0,-100464.0,94068.0,188159.4,282227.4,17.745,39.474,57.219,,,-111.0,0.11,0.256,0.366,-0.168,0.357,-0.388,-0.651,-0.137,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,16.0,21.0,34.0,20.0,18.0,33.0,28.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6950.0,0.364,0.008,-4.59,1.926,1462.0,7367.0,0.09,,-0.599,0.006,-5.995,1.982,997.0,1068.0,0.128,,-53216.8,59720.3,6503.5,-1169.6,-598.2,-1767.8,571.4,-281581.2,-197605.4,-479186.6,671058.0,597701.5,1268759.5,131.58,127.616,259.196,,,465.0,0.109,0.166,-2.762,2.262,-2.465,1.954,1.191,-0.216,−0.75 to +0.75,≤ −2.0,≥ +1.5,≤ −2.0,✅ Ideal CSP zone,✅ Ideal CC zone,❌ Avoid CSP,⚠️ CC for protection only,✅ Strongly favors CSP,❌ Avoid CC,Strong support / dip-buy behavior,✅ CSP okay if DEX/GEX ok,✅ CC okay,CSP_NO: GEX_z ≤ -1.5 (instability); VOL_SHOCK_z ≤ -2.0 without DEX≥0 & GEX≥0,CC_CONDITIONAL: GEX_z ≤ -1.5 (prefer waiting),❌ CSP_NO (Hard Block),⚠️ CC_CONDITIONAL (Check blocks),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Extreme instability — levels break violently,❌ Levels break violently,"IV crush regime — slow drift, fake breaks","Slow moves, levels break cleanly",🔴 Support Likely to Fail,25.0,2.0,2.0,3.0,3.0,5.0,16.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6955.0,0.321,0.008,-4.302,1.838,200.0,3950.0,0.089,,-0.62,0.006,-6.292,1.952,180.0,3464.0,0.136,,-6420.0,11160.0,4740.0,-160.0,-108.0,-268.0,52.0,-36760.0,-35136.0,-71896.0,86040.0,113256.0,199296.0,17.8,24.48,42.28,,,20.0,0.112,0.113,0.523,0.155,0.569,-0.584,-0.787,0.061,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,31.0,26.0,27.0,26.0,28.0,37.0,38.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6960.0,0.28,0.008,-3.965,1.727,600.0,5484.0,0.087,,-0.657,0.006,-5.655,1.885,337.0,297.0,0.128,,-16800.0,22140.9,5340.9,-480.0,-202.2,-682.2,277.8,-103620.0,-63524.5,-167144.5,237900.0,190573.5,428473.5,52.2,43.136,95.336,,,263.0,0.108,0.131,-0.384,1.071,-0.14,-0.04,-0.303,-0.335,−0.75 to +0.75,−0.75 to +0.75,0.75 to +1.5,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,✅ CSP favored,⚠️ CC selective,Support > resistance,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,30.0,11.0,11.0,13.0,15.0,17.0,22.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6965.0,0.24,0.007,-3.585,1.595,827.0,3238.0,0.086,,-0.683,0.005,-5.499,1.825,302.0,42.0,0.129,,-19848.0,20626.6,778.6,-578.9,-151.0,-729.9,427.9,-131906.5,-55115.0,-187021.5,296479.5,166069.8,462549.3,71.122,38.958,110.08,,,525.0,0.108,-0.006,-0.489,1.679,-0.288,0.04,-0.169,-0.335,−0.75 to +0.75,−0.75 to +0.75,≥ +1.5,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,✅ Strongly favors CSP,❌ Avoid CC,Strong support / dip-buy behavior,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅✅ CC_STRONG (Multiple upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,40.0,10.0,6.0,11.0,13.0,13.0,12.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6970.0,0.203,0.006,-3.216,1.451,982.0,5440.0,0.085,,-0.707,0.005,-5.388,1.764,556.0,169.0,0.131,,-19934.6,39309.2,19374.6,-589.2,-278.0,-867.2,311.2,-142488.2,-98078.4,-240566.6,315811.2,299572.8,615384.0,83.47,72.836,156.306,,,426.0,0.108,0.555,-0.789,1.206,-0.687,0.403,0.253,-0.296,−0.75 to +0.75,−1.5 to −0.75,0.75 to +1.5,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,⚠️ CSP with confirmation,✅ CC attractive,✅ CSP favored,⚠️ CC selective,Support > resistance,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,⚠️ CSP_CONDITIONAL (Base criteria not met),⚠️ CC_CONDITIONAL (Base criteria not met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Trend-friendly — breakouts more likely,⚠️ Breakouts more likely,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,9.0,6.0,8.0,8.0,10.0,10.0,18.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6975.0,0.168,0.006,-2.79,1.288,598.0,7553.0,0.083,,-0.731,0.005,-5.17,1.69,217.0,58.0,0.132,,-10046.4,15862.7,5816.3,-358.8,-108.5,-467.3,250.3,-77022.4,-36673.0,-113695.4,166842.0,112189.0,279031.0,49.634,28.644,78.278,,,381.0,0.108,0.146,0.086,0.959,0.258,-0.395,-0.459,-0.335,−0.75 to +0.75,−0.75 to +0.75,0.75 to +1.5,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,✅ CSP favored,⚠️ CC selective,Support > resistance,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,28.0,16.0,12.0,18.0,19.0,25.0,19.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
$SPX,2026-02-08,2026-02-09,,6980.0,0.139,0.005,-2.45,1.138,694.0,6519.0,0.083,,-0.758,0.005,-4.811,1.601,207.0,95.0,0.13,,-9646.6,15690.6,6044.0,-347.0,-103.5,-450.5,243.5,-78977.2,-33140.7,-112117.9,170030.0,99587.7,269617.7,57.602,26.91,84.512,,,487.0,0.107,0.153,0.123,0.931,0.27,-0.417,-0.402,-0.415,−0.75 to +0.75,−0.75 to +0.75,0.75 to +1.5,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,✅ CSP favored,⚠️ CC selective,Support > resistance,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,27.0,17.0,13.0,19.0,22.0,23.0,14.0,39694.799999999974,-810997.1,850691.8999999999,,-10413.399999999998,-9857.2,-20270.6,556.1999999999971,-5933274.6,-2391211.7,-3542062.9,17821063.1,5833681.4,11987381.7,5143.977,26397.0,21674.0,48071.0
