Symbol,Date,Expiry,Spot,Strike,call_delta,call_gamma,call_theta,call_vega,call_open_interest,call_volume,Call_IV,Call_Vanna,puts_delta,put_gamma,put_theta,put_vega,puts_open_interest,put_volume,Put_IV,Put_Vanna,CALL_DEX,PUT_DEX,DEX,CALL_GEX,PUT_GEX,GEX,GEX_SKEW,CALL_VEGA_EXPO,PUT_VEGA_EXPO,VOL_SHOCK,CALL_THETA_EXPO,PUT_THETA_EXPO,THETA_EXPO,Call_IVxOI,Put_IVxOI,IVxOI,Distance_to_Spot,Rel_Dist,OI_Imbalance,Avg_IV,DEX_z,GEX_z,GEX_SKEW_z,VOL_SHOCK_z,THETA_EXPO_z,IVxOI_z,Avg_IV_z,DEX_z_band,GEX_z_band,GEX_SKEW_z_band,VOL_SHOCK_z_band,DEX_CSP_Action,DEX_CC_Action,GEX_CSP_Action,GEX_CC_Action,GEX_SKEW_CSP_Action,GEX_SKEW_CC_Action,GEX_SKEW_Equity_Meaning,VOL_SHOCK_CSP_Action,VOL_SHOCK_CC_Action,CSP_Hard_Blocks,CC_Hard_Blocks,CSP_Combined_Signal,CC_Combined_Signal,DEX_Equity_Interp,DEX_Support_Resistance,GEX_Equity_Interp,GEX_Level_Behavior,VOL_SHOCK_Equity_Interp,VOL_SHOCK_Expectation,Equity_Combined_Signal,DEX_Rank,GEX_Rank,GEX_SKEW_Rank,VOL_SHOCK_Rank,THETA_EXPO_Rank,IVxOI_Rank,OI_Imbalance_Rank,DEX_total,CALL_DEX_total,PUT_DEX_total,DEX_$_total,CALL_GEX_total,PUT_GEX_total,NET_GEX_total,GEX_SKEW_total,VEGA_EXPO_total,CALL_VEGA_EXPO_total,PUT_VEGA_EXPO_total,THETA_EXPO_total,CALL_THETA_EXPO_total,PUT_THETA_EXPO_total,IVxOI_total,Total_Call_OI,Total_Put_OI,Total_OI
GOOG,2026-02-08,2026-02-13,,300.0,0.903,0.009,-0.295,0.071,86.0,113.0,0.458,,-0.082,0.009,-0.222,0.063,2457.0,2242.0,0.428,,-7765.8,20147.4,12381.6,-77.4,-2211.3,-2288.7,-2133.9,-610.6,-15479.1,-16089.7,2537.0,54545.4,57082.4,39.388,1051.596,1090.984,,,-2371.0,0.443,-0.144,0.097,-0.414,0.037,0.066,0.669,0.395,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,🟡 Weak / Conditional Support,13.0,15.0,7.0,13.0,12.0,9.0,8.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,302.5,0.84,0.011,-0.474,0.101,17.0,15.0,0.539,,-0.104,0.01,-0.258,0.075,253.0,508.0,0.42,,-1428.0,2631.2,1203.2,-18.7,-253.0,-271.7,-234.3,-171.7,-1897.5,-2069.2,805.8,6527.4,7333.2,9.163,106.26,115.423,,,-236.0,0.48,-0.295,0.537,0.143,0.543,-0.56,-0.821,0.654,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,🟡 Weak / Conditional Support,28.0,26.0,22.0,25.0,25.0,32.0,28.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,305.0,0.863,0.012,-0.347,0.091,175.0,260.0,0.426,,-0.128,0.012,-0.293,0.087,2329.0,2619.0,0.41,,-15102.5,29811.2,14708.7,-210.0,-2794.8,-3004.8,-2584.8,-1592.5,-20262.3,-21854.8,6072.5,68239.7,74312.2,74.55,954.89,1029.44,,,-2154.0,0.418,-0.112,-0.06,-0.546,-0.172,0.283,0.575,0.218,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅✅ CC_STRONG (Multiple upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,12.0,8.0,6.0,8.0,8.0,10.0,9.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,307.5,0.868,0.014,-0.287,0.088,86.0,61.0,0.357,,-0.158,0.015,-0.329,0.1,168.0,614.0,0.4,,-7464.8,2654.4,-4810.4,-120.4,-252.0,-372.4,-131.6,-756.8,-1680.0,-2436.8,2468.2,5527.2,7995.4,30.702,67.2,97.902,,,-82.0,0.378,-0.377,0.515,0.173,0.53,-0.551,-0.848,-0.063,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,🟡 Weak / Conditional Support,19.0,24.0,28.0,24.0,24.0,34.0,36.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,310.0,0.785,0.016,-0.454,0.121,253.0,316.0,0.429,,-0.194,0.017,-0.365,0.114,1341.0,2405.0,0.39,,-19860.5,26015.4,6154.9,-404.8,-2279.7,-2684.5,-1874.9,-3061.3,-15287.4,-18348.7,11486.2,48946.5,60432.7,108.537,522.99,631.527,,,-1088.0,0.41,-0.228,0.01,-0.338,-0.045,0.109,-0.033,0.158,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅✅ CC_STRONG (Multiple upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,17.0,12.0,8.0,11.0,10.0,15.0,14.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,312.5,0.759,0.019,-0.441,0.129,180.0,158.0,0.39,,-0.236,0.02,-0.396,0.128,559.0,1282.0,0.379,,-13662.0,13192.4,-469.6,-342.0,-1118.0,-1460.0,-776.0,-2322.0,-7155.2,-9477.2,7938.0,22136.4,30074.4,70.2,211.861,282.061,,,-379.0,0.384,-0.318,0.277,-0.016,0.275,-0.273,-0.566,-0.02,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,🟡 Weak / Conditional Support,35.0,18.0,15.0,18.0,18.0,26.0,21.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,315.0,0.711,0.022,-0.469,0.142,692.0,502.0,0.38,,-0.286,0.022,-0.428,0.141,1400.0,2165.0,0.372,,-49201.2,40040.0,-9161.2,-1522.4,-3080.0,-4602.4,-1557.6,-9826.4,-19740.0,-29566.4,32454.8,59920.0,92374.8,262.96,520.8,783.76,,,-708.0,0.376,-0.436,-0.408,-0.245,-0.45,0.511,0.2,-0.08,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅✅ CC_STRONG (Multiple upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,16.0,7.0,11.0,7.0,7.0,12.0,16.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,317.5,0.656,0.024,-0.493,0.152,689.0,259.0,0.373,,-0.342,0.024,-0.455,0.152,531.0,728.0,0.366,,-45198.4,18160.2,-27038.2,-1653.6,-1274.4,-2928.0,379.2,-10472.8,-8071.2,-18544.0,33967.7,24160.5,58128.2,256.997,194.346,451.343,,,158.0,0.37,-0.678,-0.043,0.322,-0.052,0.08,-0.308,-0.126,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅✅ CC_STRONG (Multiple upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,7.0,9.0,18.0,10.0,11.0,19.0,32.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,320.0,0.595,0.026,-0.507,0.16,962.0,1529.0,0.366,,-0.404,0.026,-0.468,0.16,1011.0,2876.0,0.358,,-57239.0,40844.4,-16394.6,-2501.2,-2628.6,-5129.8,-127.4,-15392.0,-16176.0,-31568.0,48773.4,47314.8,96088.2,352.092,361.938,714.03,,,-49.0,0.362,-0.534,-0.524,0.174,-0.522,0.557,0.093,-0.18,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅✅ CC_STRONG (Multiple upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,11.0,6.0,29.0,6.0,6.0,14.0,40.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,322.5,0.53,0.026,-0.515,0.165,411.0,3515.0,0.364,,-0.471,0.027,-0.476,0.165,6176.0,2392.0,0.356,,-21783.0,290889.6,269106.6,-1068.6,-16675.2,-17743.8,-15606.6,-6781.5,-101904.0,-108685.5,21166.5,293977.6,315144.1,149.604,2198.656,2348.26,,,-5765.0,0.36,3.338,-3.277,-4.362,-3.308,3.315,2.59,-0.194,≥ +1.5,≤ −2.0,≤ −2.0,≤ −2.0,✅ Best CSP,❌ Avoid CC,❌ Avoid CSP,⚠️ CC for protection only,❌ Avoid CSP,✅ Strongly favors CC,"Resistance very strong, support fragile",✅ CSP okay if DEX/GEX ok,✅ CC okay,CSP_NO: GEX_z ≤ -1.5 (instability); VOL_SHOCK_z ≤ -2.0 without DEX≥0 & GEX≥0,CC_CONDITIONAL: DEX_z ≥ +1.5 (extreme upside suppression); GEX_z ≤ -1.5 (prefer waiting),❌ CSP_NO (Hard Block),⚠️ CC_CONDITIONAL (Check blocks),Forced selling into rallies — strong resistance / pin risk,🧲 Strong resistance / pin risk,Extreme instability — levels break violently,❌ Levels break violently,"IV crush regime — slow drift, fake breaks","Slow moves, levels break cleanly",🔴 Support Likely to Fail,2.0,2.0,1.0,2.0,2.0,2.0,1.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,325.0,0.463,0.027,-0.507,0.165,1219.0,6688.0,0.36,,-0.539,0.027,-0.468,0.164,3922.0,2205.0,0.352,,-56439.7,211395.8,154956.1,-3291.3,-10589.4,-13880.7,-7298.1,-20113.5,-64320.8,-84434.3,61803.3,183549.6,245352.9,438.84,1380.544,1819.384,,,-2703.0,0.356,1.79,-2.433,-1.927,-2.432,2.436,1.782,-0.222,≥ +1.5,≤ −2.0,−2.0 to −1.5,≤ −2.0,✅ Best CSP,❌ Avoid CC,❌ Avoid CSP,⚠️ CC for protection only,⚠️ CSP only if DEX_z≥0 & GEX_z>0,✅ CC favored,Sell rips / fade strength,✅ CSP okay if DEX/GEX ok,✅ CC okay,CSP_NO: GEX_z ≤ -1.5 (instability); VOL_SHOCK_z ≤ -2.0 without DEX≥0 & GEX≥0,CC_CONDITIONAL: DEX_z ≥ +1.5 (extreme upside suppression); GEX_z ≤ -1.5 (prefer waiting),❌ CSP_NO (Hard Block),⚠️ CC_CONDITIONAL (Check blocks),Forced selling into rallies — strong resistance / pin risk,🧲 Strong resistance / pin risk,Extreme instability — levels break violently,❌ Levels break violently,"IV crush regime — slow drift, fake breaks","Slow moves, levels break cleanly",🔴 Support Likely to Fail,3.0,3.0,3.0,3.0,3.0,3.0,6.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,327.5,0.396,0.026,-0.483,0.16,549.0,3022.0,0.355,,-0.607,0.027,-0.448,0.159,395.0,1097.0,0.349,,-21740.4,23976.5,2236.1,-1427.4,-1066.5,-2493.9,360.9,-8784.0,-6280.5,-15064.5,26516.7,17696.0,44212.7,194.895,137.855,332.75,,,154.0,0.352,-0.281,0.052,0.317,0.074,-0.095,-0.489,-0.251,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,🟡 Weak / Conditional Support,23.0,13.0,19.0,15.0,15.0,24.0,34.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,330.0,0.334,0.025,-0.455,0.151,1668.0,6960.0,0.355,,-0.671,0.025,-0.417,0.15,6064.0,901.0,0.348,,-55711.2,406894.4,351183.2,-4170.0,-15160.0,-19330.0,-10990.0,-25186.8,-90960.0,-116146.8,75894.0,252868.8,328762.8,592.14,2110.272,2702.412,,,-4396.0,0.352,4.451,-3.623,-3.009,-3.577,3.486,3.131,-0.254,≥ +1.5,≤ −2.0,≤ −2.0,≤ −2.0,✅ Best CSP,❌ Avoid CC,❌ Avoid CSP,⚠️ CC for protection only,❌ Avoid CSP,✅ Strongly favors CC,"Resistance very strong, support fragile",✅ CSP okay if DEX/GEX ok,✅ CC okay,CSP_NO: GEX_z ≤ -1.5 (instability); VOL_SHOCK_z ≤ -2.0 without DEX≥0 & GEX≥0,CC_CONDITIONAL: DEX_z ≥ +1.5 (extreme upside suppression); GEX_z ≤ -1.5 (prefer waiting),❌ CSP_NO (Hard Block),⚠️ CC_CONDITIONAL (Check blocks),Forced selling into rallies — strong resistance / pin risk,🧲 Strong resistance / pin risk,Extreme instability — levels break violently,❌ Levels break violently,"IV crush regime — slow drift, fake breaks","Slow moves, levels break cleanly",🔴 Support Likely to Fail,1.0,1.0,2.0,1.0,1.0,1.0,2.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,332.5,0.275,0.023,-0.416,0.138,905.0,1085.0,0.354,,-0.73,0.023,-0.38,0.137,361.0,146.0,0.349,,-24887.5,26353.0,1465.5,-2081.5,-830.3,-2911.8,1251.2,-12489.0,-4945.7,-17434.7,37648.0,13718.0,51366.0,320.37,125.989,446.359,,,544.0,0.352,-0.292,-0.039,0.578,-0.012,-0.005,-0.315,-0.254,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅✅ CC_STRONG (Multiple upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,26.0,11.0,12.0,12.0,13.0,20.0,18.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,335.0,0.222,0.02,-0.369,0.123,2402.0,14264.0,0.353,,-0.781,0.022,-0.338,0.122,1433.0,297.0,0.351,,-53324.4,111917.3,58592.9,-4804.0,-3152.6,-7956.6,1651.4,-29544.6,-17482.6,-47027.2,88633.8,48435.4,137069.2,847.906,502.983,1350.889,,,969.0,0.352,0.483,-1.14,0.695,-1.081,1.073,1.066,-0.251,−0.75 to +0.75,−1.5 to −0.75,−0.75 to +0.75,−1.5 to −0.75,✅ Ideal CSP zone,✅ Ideal CC zone,⚠️ CSP with confirmation,✅ CC attractive,Neutral,Neutral,No side advantage,✅ Normal,✅ Normal,CSP_OK,CC_OK,⚠️ CSP_CONDITIONAL (Base criteria not met),⚠️ CC_CONDITIONAL (Base criteria not met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Trend-friendly — breakouts more likely,⚠️ Breakouts more likely,Mild compression — controlled moves,Breakouts often stall,⚪ Neutral Zone,5.0,4.0,10.0,4.0,4.0,6.0,15.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,337.5,0.178,0.018,-0.324,0.108,855.0,4459.0,0.355,,-0.834,0.018,-0.275,0.103,305.0,132.0,0.342,,-15219.0,25437.0,10218.0,-1539.0,-549.0,-2088.0,990.0,-9234.0,-3141.5,-12375.5,27702.0,8387.5,36089.5,303.525,104.31,407.835,,,550.0,0.349,-0.173,0.14,0.501,0.171,-0.198,-0.374,-0.276,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,🟡 Weak / Conditional Support,15.0,16.0,13.0,16.0,16.0,21.0,17.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,340.0,0.141,0.015,-0.28,0.093,3939.0,9143.0,0.358,,-0.881,0.015,-0.208,0.082,904.0,192.0,0.332,,-55539.9,79642.4,24102.5,-5908.5,-1356.0,-7264.5,4552.5,-36632.7,-7412.8,-44045.5,110292.0,18803.2,129095.2,1410.162,300.128,1710.29,,,3035.0,0.345,0.015,-0.989,1.545,-0.973,0.973,1.615,-0.3,−0.75 to +0.75,−1.5 to −0.75,≥ +1.5,−1.5 to −0.75,✅ Ideal CSP zone,✅ Ideal CC zone,⚠️ CSP with confirmation,✅ CC attractive,✅ Strongly favors CSP,❌ Avoid CC,Strong support / dip-buy behavior,✅ Normal,✅ Normal,CSP_OK,CC_OK,⚠️ CSP_CONDITIONAL (Base criteria not met),⚠️ CC_CONDITIONAL (Base criteria not met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Trend-friendly — breakouts more likely,⚠️ Breakouts more likely,Mild compression — controlled moves,Breakouts often stall,⚪ Neutral Zone,8.0,5.0,4.0,5.0,5.0,4.0,5.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,342.5,0.114,0.013,-0.246,0.08,587.0,579.0,0.366,,-0.858,0.013,-0.302,0.093,331.0,38.0,0.415,,-6691.8,28399.8,21708.0,-763.1,-430.3,-1193.4,332.8,-4696.0,-3078.3,-7774.3,14440.2,9996.2,24436.4,214.842,137.365,352.207,,,256.0,0.39,-0.017,0.336,0.309,0.337,-0.344,-0.459,0.023,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅ CSP_GOOD (Some upgrades),✅ CC_GOOD (Some upgrades),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,🟡 Weak / Conditional Support,10.0,19.0,20.0,19.0,19.0,23.0,27.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,345.0,0.09,0.01,-0.211,0.067,1278.0,1480.0,0.372,,-0.899,0.011,-0.22,0.073,955.0,35.0,0.394,,-11502.0,85854.5,74352.5,-1278.0,-1050.5,-2328.5,227.5,-8562.6,-6971.5,-15534.1,26965.8,21010.0,47975.8,475.416,376.27,851.686,,,323.0,0.383,0.697,0.088,0.278,0.057,-0.048,0.304,-0.031,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,4.0,14.0,24.0,14.0,14.0,11.0,25.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
GOOG,2026-02-08,2026-02-13,,347.5,0.071,0.009,-0.178,0.056,548.0,390.0,0.377,,-0.93,0.009,-0.158,0.055,390.0,39.0,0.382,,-3890.8,36270.0,32379.2,-493.2,-351.0,-844.2,142.2,-3068.8,-2145.0,-5213.8,9754.4,6162.0,15916.4,206.596,148.98,355.576,,,158.0,0.38,0.127,0.412,0.253,0.429,-0.452,-0.454,-0.055,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,−0.75 to +0.75,✅ Ideal CSP zone,✅ Ideal CC zone,✅ Normal CSP,✅ Normal CC,Neutral,Neutral,No side advantage,✅ Ideal zone,✅ Ideal zone,CSP_OK,CC_OK,✅✅ CSP_STRONG (Multiple upgrades),✅ CC_OK (Base criteria met),Neutral pressure — normal technical support/resistance,✅ Normal technical support/resistance,Mixed — normal TA applies,Normal TA applies,Neutral — clean technical reactions,Clean technical reactions,⚪ Neutral Zone,6.0,20.0,27.0,23.0,23.0,22.0,32.0,919367.7999999999,-618516.6000000001,1537884.4,,-40210.4,-69037.0,-109247.4,-28826.6,-684025.2,-254116.8,-429908.4,2071985.5,799427.5,1272558.0,26114.227999999996,32010.0,36991.0,69001.0
